Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Biological_Process_2023,Regulation Of Tumor Necrosis Factor Production (GO:0032680),4/127,0.0038014416802705,0.0513647179417508,0,0,6.699525745257453,37.33226906896701,CLEC7A;IRAK3;JAK2;TLR2
GO_Biological_Process_2023,Superoxide Anion Generation (GO:0042554),2/19,0.0040040456388033,0.0522366873568021,0,0,23.869147659063625,131.7684366549516,NCF2;CYBB
GO_Biological_Process_2023,Interleukin-1-Mediated Signaling Pathway (GO:0070498),2/19,0.0040040456388033,0.0522366873568021,0,0,23.869147659063625,131.7684366549516,IRAK3;PLCB1
GO_Biological_Process_2023,Mesoderm Development (GO:0007498),2/19,0.0040040456388033,0.0522366873568021,0,0,23.869147659063625,131.7684366549516,HCK;JAK2
GO_Biological_Process_2023,Positive Regulation Of Type I Interferon Production (GO:0032481),3/64,0.004051724989556,0.0522580438993873,0,0,10.058644583403751,55.40917594097984,STAT1;ISG15;TLR2
GO_Biological_Process_2023,Positive Regulation Of Peptidyl-Tyrosine Phosphorylation (GO:0050731),4/130,0.0041310093403358,0.0526819730481031,0,0,6.539021164021164,35.89421409310356,IL15;PECAM1;PARP14;JAK2
GO_Biological_Process_2023,Regulation Of Tyrosine Phosphorylation Of STAT Protein (GO:0042509),3/65,0.0042325222263702,0.0533768080770028,0,0,9.895909544396408,54.0807220421003,IL15;JAK2;PARP14
GO_Biological_Process_2023,Negative Regulation Of Viral Life Cycle (GO:1903901),2/20,0.004434499847536,0.054708231814711,0,0,22.54195011337869,122.13995997533476,FCN1;BST2
GO_Biological_Process_2023,Pulmonary Valve Development (GO:0003177),2/20,0.004434499847536,0.054708231814711,0,0,22.54195011337869,122.13995997533476,NOTCH2;TNFRSF1B
GO_Biological_Process_2023,Peptidyl-Tyrosine Phosphorylation (GO:0018108),3/67,0.0046086500826343,0.0562453531590317,0,0,9.58569587628866,51.56932115539997,HCK;IL15;JAK2
GO_Biological_Process_2023,Purine Nucleotide Biosynthetic Process (GO:0006164),2/21,0.0048853872583166,0.0589884525339302,0,0,21.354457572502685,113.63788950907964,KYNU;NAMPT
GO_Biological_Process_2023,Phagocytosis (GO:0006909),3/69,0.0050044009602974,0.0591666155201833,0,0,9.294283036551075,49.23588406625014,SLC11A1;PECAM1;CD36
GO_Biological_Process_2023,Response To Molecule Of Bacterial Origin (GO:0002237),3/69,0.0050044009602974,0.0591666155201833,0,0,9.294283036551075,49.23588406625014,SLC11A1;IRAK3;JAK2
GO_Biological_Process_2023,Regulation Of Actin Filament Polymerization (GO:0030833),3/70,0.0052097235794995,0.0607962404702648,0,0,9.155100784736112,48.13045658628783,HCK;COTL1;MEGF9
GO_Biological_Process_2023,NAD Metabolic Process (GO:0019674),2/22,0.0053564969577325,0.0607962404702648,0,0,20.285714285714285,106.08302856731788,KYNU;NAMPT
GO_Biological_Process_2023,Acetylcholine Receptor Signaling Pathway (GO:0095500),2/22,0.0053564969577325,0.0607962404702648,0,0,20.285714285714285,106.08302856731788,GNAQ;PLCB1
GO_Biological_Process_2023,Cellular Response To Interferon-Beta (GO:0035458),2/22,0.0053564969577325,0.0607962404702648,0,0,20.285714285714285,106.08302856731788,STAT1;MNDA
GO_Biological_Process_2023,Positive Regulation Of Cell-Substrate Adhesion (GO:0010811),3/71,0.0054200564280536,0.0609085549093153,0,0,9.020012128562763,47.06325773617709,DOCK5;CD36;JAK2
GO_Biological_Process_2023,Second-Messenger-Mediated Signaling (GO:0019932),3/72,0.0056354324907242,0.0627079987938434,0,0,8.888839085611833,46.03246549484361,MCTP1;LRRK2;CD36
GO_Biological_Process_2023,Phosphorylation (GO:0016310),7/429,0.005761625118072,0.0634897525146773,0,0,3.4741374917189014,17.91451402191253,HCK;GRK3;LRRK2;EIF2AK2;IRAK3;JAK2;STK3
GO_Biological_Process_2023,Long-Chain Fatty Acid Transport (GO:0015909),2/23,0.0058476195920622,0.0638177715095257,0,0,19.318756073858115,99.33164622370634,ACSL1;CD36
GO_Biological_Process_2023,Positive Regulation Of Lymphocyte Proliferation (GO:0050671),3/74,0.006081441880416,0.0657374908025921,0,0,8.637578045593147,44.07335823715741,IL15;JAK2;TNFSF13B
GO_Biological_Process_2023,Regulation Of Cold-Induced Thermogenesis (GO:0120161),4/146,0.0062180695742672,0.0665802732716348,0,0,5.797535211267606,29.45319365798237,ACSL1;IL15;CD36;JAK2
GO_Biological_Process_2023,Positive Regulation Of Neurogenesis (GO:0050769),3/75,0.0063121368856795,0.0668236227265417,0,0,8.517182130584192,43.1419208970586,VCAN;NUMB;DISC1
GO_Biological_Process_2023,Positive Regulation Of Interleukin-17 Production (GO:0032740),2/24,0.0063585473607634,0.0668236227265417,0,0,18.43970315398887,93.26719485343038,IL15;JAK2
GO_Biological_Process_2023,Positive Regulation Of Interleukin-6 Production (GO:0032755),3/76,0.00654799848395,0.0681832869659021,0,0,8.400084733794662,42.24063124042488,CLEC7A;IL17RA;TLR2
GO_Biological_Process_2023,Monoatomic Cation Homeostasis (GO:0055080),3/77,0.0067890554235683,0.0685885876597545,0,0,8.286152131512956,41.36814601724816,SLC11A1;TMTC2;SLC8A1
GO_Biological_Process_2023,Regulation Of T Cell Proliferation (GO:0042129),3/77,0.0067890554235683,0.0685885876597545,0,0,8.286152131512956,41.36814601724816,IL15;JAK2;TNFRSF1B
GO_Biological_Process_2023,Regulation Of Myelination (GO:0031641),2/25,0.0068890740028299,0.0685885876597545,0,0,17.637089618456077,87.79423275712823,TNFRSF1B;TYMP
GO_Biological_Process_2023,Secretory Granule Organization (GO:0033363),2/25,0.0068890740028299,0.0685885876597545,0,0,17.637089618456077,87.79423275712823,SRGN;LYST
GO_Biological_Process_2023,Regulation Of Actin Cytoskeleton Reorganization (GO:2000249),2/25,0.0068890740028299,0.0685885876597545,0,0,17.637089618456077,87.79423275712823,NOTCH2;HCK
GO_Biological_Process_2023,Positive Regulation Of Tumor Necrosis Factor Production (GO:0032760),3/78,0.0070353356395665,0.0694357039209391,0,0,8.175257731958762,40.523198294001766,CLEC7A;JAK2;TLR2
GO_Biological_Process_2023,Positive Regulation Of Endocytosis (GO:0045807),3/79,0.0072868662544485,0.0712982172310272,0,0,8.067281606077048,39.70459220465128,IL15;CLEC7A;SLC11A1
GO_Biological_Process_2023,Positive Regulation Of Response To External Stimulus (GO:0032103),4/155,0.0076537056916765,0.0742474868380592,0,0,5.449503311258278,26.553060978024,PLSCR1;IL15;IL17RA;TLR2
GO_Biological_Process_2023,Positive Regulation Of Programmed Cell Death (GO:0043068),5/245,0.0077668074471035,0.0744501168781506,0,0,4.31140350877193,20.94435020890023,CLEC7A;LRRK2;MNDA;ATG7;STK3
GO_Biological_Process_2023,Regulation Of Interleukin-8 Production (GO:0032677),3/81,0.007805783179295,0.0744501168781506,0,0,7.859635210150674,38.141948154855065,FCN1;CLEC7A;TLR2
GO_Biological_Process_2023,Positive Regulation Of Nitric Oxide Biosynthetic Process (GO:0045429),2/27,0.0080081065105895,0.0751074134439282,0,0,16.224489795918366,78.32049478663112,CLEC7A;CD36
GO_Biological_Process_2023,Regulation Of Actin Polymerization Or Depolymerization (GO:0008064),2/27,0.0080081065105895,0.0751074134439282,0,0,16.224489795918366,78.32049478663112,COTL1;MEGF9
GO_Biological_Process_2023,Positive Regulation Of Tumor Necrosis Factor Superfamily Cytokine Production (GO:1903557),3/82,0.0080732197710654,0.0751074134439282,0,0,7.759754665274697,37.39583215487946,CLEC7A;JAK2;TLR2
GO_Biological_Process_2023,Response To Lipopolysaccharide (GO:0032496),4/159,0.0083562740420879,0.0771087076241451,0,0,5.307795698924731,25.396436404946197,SLC11A1;IRAK3;JAK2;TNFRSF1B
GO_Biological_Process_2023,Regulation Of Platelet Activation (GO:0010543),2/28,0.008596207471144,0.0780535638379876,0,0,15.599686028257455,74.19887958363982,GNAQ;JAK2
GO_Biological_Process_2023,Positive Regulation Of Nitric Oxide Metabolic Process (GO:1904407),2/28,0.008596207471144,0.0780535638379876,0,0,15.599686028257455,74.19887958363982,CLEC7A;CD36
GO_Biological_Process_2023,Calcium-Mediated Signaling (GO:0019722),3/85,0.008907727513708,0.0796295610171752,0,0,7.474729695750566,35.28697392743489,MCTP1;LRRK2;SLC8A1
GO_Biological_Process_2023,Protein Autophosphorylation (GO:0046777),4/162,0.0089100918494989,0.0796295610171752,0,0,5.206223628691983,24.576346870058785,HCK;LRRK2;EIF2AK2;JAK2
GO_Biological_Process_2023,Negative Regulation Of Binding (GO:0051100),3/86,0.0091967042793181,0.0801341659394296,0,0,7.384300086945721,34.62431918243145,LRRK2;JAK2;DISC1
GO_Biological_Process_2023,Positive Regulation Of Neural Precursor Cell Proliferation (GO:2000179),2/29,0.0092030974751143,0.0801341659394296,0,0,15.02116402116402,70.4224490277819,VCAN;DISC1
GO_Biological_Process_2023,Vacuolar Acidification (GO:0007035),2/29,0.0092030974751143,0.0801341659394296,0,0,15.02116402116402,70.4224490277819,SLC11A1;DMXL2
GO_Biological_Process_2023,Protein Modification Process (GO:0036211),9/711,0.009248965407987,0.0801341659394296,0,0,2.704705550859397,12.666794910905416,PTPRE;HCK;GRK3;LRRK2;EIF2AK2;IRAK3;JAK2;ATG7;STK3
GO_Biological_Process_2023,Positive Regulation Of Interleukin-10 Production (GO:0032733),2/30,0.0098285778207101,0.0832495210933284,0,0,14.48396501457726,66.95156387938638,CLEC7A;ISG15
GO_Biological_Process_2023,Innate Immune Response Activating Cell Surface Receptor Signaling Pathway (GO:0002220),2/30,0.0098285778207101,0.0832495210933284,0,0,14.48396501457726,66.95156387938638,FCN1;CLEC7A
GO_Biological_Process_2023,Regulation Of Calcium-Mediated Signaling (GO:0050848),2/30,0.0098285778207101,0.0832495210933284,0,0,14.48396501457726,66.95156387938638,CLEC7A;LRRK2
GO_Biological_Process_2023,Positive Regulation Of Gene Expression (GO:0010628),7/480,0.0103610638559697,0.085512461931983,0,0,3.091431948896315,14.126917685529351,PLSCR1;CLEC7A;IL15;SLC11A1;EIF2AK2;CD36;TLR2
GO_Biological_Process_2023,Regulation Of Peptidyl-Tyrosine Phosphorylation (GO:0050730),3/90,0.0104072034150417,0.085512461931983,0,0,7.043370067543548,32.15479504350625,IL15;PECAM1;JAK2
GO_Biological_Process_2023,Actin Filament Polymerization (GO:0030041),2/31,0.0104724512850622,0.085512461931983,0,0,13.983814215341308,63.75230908786907,JAK2;GAS7
GO_Biological_Process_2023,Phospholipid Translocation (GO:0045332),2/31,0.0104724512850622,0.085512461931983,0,0,13.983814215341308,63.75230908786907,PLSCR1;ATP11A
GO_Biological_Process_2023,Receptor Signaling Pathway Via STAT (GO:0097696),2/31,0.0104724512850622,0.085512461931983,0,0,13.983814215341308,63.75230908786907,STAT1;JAK2
GO_Biological_Process_2023,Positive Regulation Of Cell Population Proliferation (GO:0008284),7/483,0.010696516402337,0.0863209523054987,0,0,3.0714737507906387,13.93784772352692,BST2;HCK;CLEC7A;IL15;STAT1;NAMPT;JAK2
GO_Biological_Process_2023,Regulation Of Actin Cytoskeleton Organization (GO:0032956),3/91,0.0107235720485245,0.0863209523054987,0,0,6.9629803186504216,31.57928099076808,NOTCH2;BST2;HCK
GO_Biological_Process_2023,Positive Regulation Of Protein Catabolic Process (GO:0045732),3/92,0.0110454740818408,0.088286007625981,0,0,6.884397080968377,31.019265579000628,TNFRSF1B;ATG7;TNFSF13B
GO_Biological_Process_2023,Intracellular pH Reduction (GO:0051452),2/32,0.0111345221222248,0.0883754028582184,0,0,13.517006802721088,60.79550767481704,SLC11A1;DMXL2
GO_Biological_Process_2023,Regulation Of Protein Polymerization (GO:0032271),2/33,0.0118145960439167,0.091846345957846,0,0,13.08031599736669,58.0559303610333,COTL1;MEGF9
GO_Biological_Process_2023,Regulation Of Type I Interferon-Mediated Signaling Pathway (GO:0060338),2/33,0.0118145960439167,0.091846345957846,0,0,13.08031599736669,58.0559303610333,RBM47;ISG15
GO_Biological_Process_2023,Regulation Of NLRP3 Inflammasome Complex Assembly (GO:1900225),2/33,0.0118145960439167,0.091846345957846,0,0,13.08031599736669,58.0559303610333,EIF2AK2;CD36
GO_Biological_Process_2023,Negative Regulation Of Cytokine Production (GO:0001818),4/178,0.0122692683106663,0.0947321056639883,0,0,4.7236590038314175,20.787206152080348,SRGN;SLC11A1;IRAK3;XAF1
GO_Biological_Process_2023,Regulation Of Interleukin-17 Production (GO:0032660),2/34,0.0125124802245355,0.0953131882875695,0,0,12.67091836734694,55.51165721021778,IL15;JAK2
GO_Biological_Process_2023,Superoxide Metabolic Process (GO:0006801),2/34,0.0125124802245355,0.0953131882875695,0,0,12.67091836734694,55.51165721021778,NCF2;CYBB
GO_Biological_Process_2023,Monocarboxylic Acid Metabolic Process (GO:0032787),3/97,0.0127385466637258,0.0963883364221919,0,0,6.516560649265189,28.432553772777887,KYNU;CD36;AOAH
GO_Biological_Process_2023,Positive Regulation Of Cold-Induced Thermogenesis (GO:0120162),3/98,0.0130939766052085,0.096862974283883,0,0,6.447639717851329,27.954405817650997,ACSL1;CD36;JAK2
GO_Biological_Process_2023,Positive Regulation Of Protein-Containing Complex Assembly (GO:0031334),3/98,0.0130939766052085,0.096862974283883,0,0,6.447639717851329,27.954405817650997,CLEC7A;ISG15;CD36
GO_Biological_Process_2023,Positive Regulation Of Cell Development (GO:0010720),2/35,0.0132279832722483,0.096862974283883,0,0,12.286332714904145,53.14355844722063,CLEC7A;NUMB
GO_Biological_Process_2023,Glutamate Receptor Signaling Pathway (GO:0007215),2/35,0.0132279832722483,0.096862974283883,0,0,12.286332714904145,53.14355844722063,GNAQ;PLCB1
GO_Biological_Process_2023,Macrophage Activation (GO:0042116),2/35,0.0132279832722483,0.096862974283883,0,0,12.286332714904145,53.14355844722063,SLC11A1;JAK2
GO_Biological_Process_2023,Positive Regulation Of Interferon-Beta Production (GO:0032728),2/36,0.0139609152364795,0.1015746076500276,0,0,11.92436974789916,50.93486932982207,ISG15;TLR2
GO_Biological_Process_2023,Positive Regulation Of Inflammatory Response (GO:0050729),3/104,0.0153453232940326,0.1084437377081107,0,0,6.06277431866898,25.323871983150248,IL15;IL17RA;TLR2
GO_Biological_Process_2023,Regulation Of Intracellular Transport (GO:0032386),2/38,0.0154783132235365,0.1084437377081107,0,0,11.260770975056689,46.9384448645158,LRRK2;MX2
GO_Biological_Process_2023,Regulation Of Neurotransmitter Secretion (GO:0046928),2/38,0.0154783132235365,0.1084437377081107,0,0,11.260770975056689,46.9384448645158,MCTP1;LRRK2
GO_Biological_Process_2023,Connective Tissue Development (GO:0061448),2/38,0.0154783132235365,0.1084437377081107,0,0,11.260770975056689,46.9384448645158,SPTLC2;NAMPT
GO_Biological_Process_2023,Positive Regulation Of Bone Mineralization (GO:0030501),2/38,0.0154783132235365,0.1084437377081107,0,0,11.260770975056689,46.9384448645158,ISG15;SLC8A1
GO_Biological_Process_2023,Fatty Acid Transport (GO:0015908),2/38,0.0154783132235365,0.1084437377081107,0,0,11.260770975056689,46.9384448645158,ACSL1;CD36
GO_Biological_Process_2023,Regulation Of Signal Transduction (GO:0009966),4/193,0.0160717407971991,0.111910587759638,0,0,4.345458553791887,17.949754270462787,PLSCR1;LRRK2;CD36;PLCB1
GO_Biological_Process_2023,Positive Regulation Of ATP-dependent Activity (GO:0032781),2/39,0.0162624064321538,0.1125477518322841,0,0,10.955874241588528,45.126141525786544,VMP1;PLSCR1
GO_Biological_Process_2023,Regulation Of Intracellular Signal Transduction (GO:1902531),5/297,0.0167421424105355,0.1151656462785326,0,0,3.5342465753424657,14.45445438457311,FGD4;CLEC7A;LRRK2;ARHGAP26;STK3
GO_Biological_Process_2023,Notch Signaling Pathway (GO:0007219),2/40,0.0170631829128301,0.1166669434100133,0,0,10.66702470461869,43.42366746060685,NOTCH2;MAML3
GO_Biological_Process_2023,Regulation Of Chemokine Production (GO:0032642),2/41,0.0178804597481127,0.1207995346077855,0,0,10.392987964416536,41.82186992516352,EIF2AK2;TLR2
GO_Biological_Process_2023,Positive Regulation Of Ossification (GO:0045778),2/41,0.0178804597481127,0.1207995346077855,0,0,10.392987964416536,41.82186992516352,ISG15;SLC8A1
GO_Biological_Process_2023,Negative Regulation Of Inflammatory Response (GO:0050728),3/111,0.0182312795363317,0.1224408418564292,0,0,5.6678121420389465,22.69741404703137,HCK;AOAH;TNFRSF1B
GO_Biological_Process_2023,Regulation Of Primary Metabolic Process (GO:0080090),2/43,0.0195637897091908,0.1288773169507489,0,0,9.885017421602788,38.888398778373954,RNF213;PSAP
GO_Biological_Process_2023,Positive Regulation Of Biomineral Tissue Development (GO:0070169),2/43,0.0195637897091908,0.1288773169507489,0,0,9.885017421602788,38.888398778373954,ISG15;SLC8A1
GO_Biological_Process_2023,Positive Regulation Of Cell-Matrix Adhesion (GO:0001954),2/43,0.0195637897091908,0.1288773169507489,0,0,9.885017421602788,38.888398778373954,CD36;RIN2
GO_Biological_Process_2023,Regulation Of Canonical Wnt Signaling Pathway (GO:0060828),4/207,0.0202238448517036,0.1288773169507489,0,0,4.042898193760263,15.770912991022987,ZEB2;GNAQ;LRRK2;STK3
GO_Biological_Process_2023,Regulation Of Viral Entry Into Host Cell (GO:0046596),2/44,0.0204294838615153,0.1288773169507489,0,0,9.649173955296405,37.54277574025534,FCN1;TRIM25
GO_Biological_Process_2023,Positive Regulation Of Cytokine-Mediated Signaling Pathway (GO:0001961),2/44,0.0204294838615153,0.1288773169507489,0,0,9.649173955296405,37.54277574025534,RBM47;PARP14
GO_Biological_Process_2023,Regulation Of B Cell Proliferation (GO:0030888),2/44,0.0204294838615153,0.1288773169507489,0,0,9.649173955296405,37.54277574025534,MNDA;TNFSF13B
GO_Biological_Process_2023,Positive Regulation Of Innate Immune Response (GO:0045089),2/45,0.0213109604144821,0.1288773169507489,0,0,9.424299952539156,36.26973658038426,RBM47;PLSCR1
GO_Biological_Process_2023,Regulation Of Protein Binding (GO:0043393),3/118,0.0213987474323764,0.1288773169507489,0,0,5.3209323173464815,20.455913996227693,LRRK2;DISC1;STK3
GO_Biological_Process_2023,Regulation Of Cytokine Production Involved In Inflammatory Response (GO:1900015),2/46,0.0222080432575084,0.1288773169507489,0,0,9.20964749536178,35.063897787087264,CLEC7A;IL17RA
GO_Biological_Process_2023,Regulation Of Interleukin-10 Production (GO:0032653),2/46,0.0222080432575084,0.1288773169507489,0,0,9.20964749536178,35.063897787087264,CLEC7A;ISG15
GO_Biological_Process_2023,Regulation Of Nervous System Development (GO:0051960),2/46,0.0222080432575084,0.1288773169507489,0,0,9.20964749536178,35.063897787087264,TNFRSF1B;TYMP
GO_Biological_Process_2023,Epithelial Cell Migration (GO:0010631),2/46,0.0222080432575084,0.1288773169507489,0,0,9.20964749536178,35.063897787087264,ZEB2;STAT1
GO_Biological_Process_2023,Response To Organonitrogen Compound (GO:0010243),2/47,0.0231205576171507,0.1288773169507489,0,0,9.004535147392291,33.92038210413699,KYNU;IRAK3
GO_Biological_Process_2023,Protein Monoubiquitination (GO:0006513),2/47,0.0231205576171507,0.1288773169507489,0,0,9.004535147392291,33.92038210413699,TRIM25;TNFSF13B
GO_Biological_Process_2023,Regulation Of Protein Catabolic Process (GO:0042176),3/122,0.0233355709159096,0.1288773169507489,0,0,5.141037858442346,19.318870909741264,IRAK3;ATG7;TNFSF13B
GO_Biological_Process_2023,Fatty Acid Metabolic Process (GO:0006631),3/122,0.0233355709159096,0.1288773169507489,0,0,5.141037858442346,19.318870909741264,ACSL1;CD36;AOAH
GO_Biological_Process_2023,Positive Regulation Of Macromolecule Biosynthetic Process (GO:0010557),3/122,0.0233355709159096,0.1288773169507489,0,0,5.141037858442346,19.318870909741264,NAMPT;JAK2;TLR2
GO_Biological_Process_2023,Cellular Defense Response (GO:0006968),2/48,0.0240483300532171,0.1288773169507489,0,0,8.808340727595386,32.83476119194659,NCF2;MNDA
GO_Biological_Process_2023,Positive Regulation Of Reactive Oxygen Species Metabolic Process (GO:2000379),2/48,0.0240483300532171,0.1288773169507489,0,0,8.808340727595386,32.83476119194659,CLEC7A;CD36
GO_Biological_Process_2023,Negative Regulation Of Excitatory Postsynaptic Potential (GO:0090394),1/5,0.0247535287182936,0.1288773169507489,0,0,50.24242424242424,185.83603697375267,LRRK2
GO_Biological_Process_2023,C-terminal Protein Lipidation (GO:0006501),1/5,0.0247535287182936,0.1288773169507489,0,0,50.24242424242424,185.83603697375267,ATG7
